time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
145053,1198,1198,1198,1198,0.42,636,11.98,5.63,1.45,130.16,-6.22,2.30,19.03,-1.3,0.1,-38.5
145053,1198,1198,1198,1198,0.43,637,11.97,5.26,1.93,128.31,4.06,-7.11,15.22,-2.6,3.5,-37.2
145053,1198,1198,1198,1198,0.38,632,11.97,4.74,1.82,126.44,8.50,2.43,7.18,-3.7,3.1,-36.7
145053,1198,1198,1198,1198,0.40,634,11.97,4.40,2.43,124.55,-7.79,-2.94,15.81,-3.1,3.5,-39.6
145053,1198,1198,1198,1198,0.40,634,11.96,4.01,2.55,122.65,0.09,3.29,7.37,-1.6,6.5,-38.9
145053,1198,1198,1198,1198,0.44,638,11.98,3.35,3.24,120.83,-3.06,-2.79,12.89,-3.8,2.1,-35.5
145053,1198,1198,1198,1198,0.44,638,11.97,2.82,3.70,119.00,1.98,-3.25,2.94,-0.7,1.4,-37.6
145053,1198,1198,1198,1198,0.40,634,11.97,2.37,3.82,117.13,1.04,-3.01,6.43,-1.3,7.5,-36.2
145054,1198,1198,1198,1198,0.44,638,11.97,2.09,3.86,115.35,3.44,-0.27,8.88,-0.8,6.0,-35.8
145054,1198,1198,1198,1198,0.50,644,11.96,2.09,4.16,113.58,-1.92,-1.18,4.59,1.3,5.8,-35.8
145054,1198,1198,1198,1198,0.47,641,11.97,1.84,4.74,111.78,9.16,-0.37,3.93,3.1,3.1,-36.4
145054,1198,1198,1198,1198,0.46,640,11.96,1.78,4.99,109.97,6.30,1.61,9.82,0.5,1.5,-35.3
145054,1198,1198,1198,1198,0.47,641,11.97,1.47,4.51,108.19,-13.72,-1.10,15.98,-0.2,5.3,-35.2
145054,1198,1198,1198,1198,0.43,637,11.98,1.37,3.80,106.44,-11.50,3.27,17.30,0.5,-5.2,-32.2
145054,1198,1198,1198,1198,0.45,639,11.96,1.18,4.22,104.77,10.90,-1.05,5.75,-0.5,1.0,-32.3
145054,1198,1198,1198,1198,0.47,641,11.98,0.85,4.45,103.09,3.10,-1.53,12.47,-2.0,1.4,-33.8
145054,1198,1198,1198,1198,0.48,642,11.97,0.30,4.39,101.43,17.85,0.91,1.59,2.5,3.3,-34.1
145054,1198,1198,1198,1198,0.50,644,11.97,0.41,4.62,99.82,10.58,1.28,6.45,3.9,5.0,-32.4
145054,1198,1198,1198,1198,0.54,649,11.97,0.56,4.38,98.20,-3.13,2.45,11.92,3.4,5.4,-33.1
145054,1198,1198,1198,1198,0.45,639,11.98,0.40,4.40,96.55,1.32,-0.78,5.54,2.4,10.5,-32.7
145054,1198,1198,1198,1198,0.48,642,11.97,0.46,4.57,94.94,-5.99,-0.41,11.43,3.5,3.8,-31.5
145054,1198,1198,1198,1198,0.46,640,11.96,0.48,4.16,93.29,-2.69,-3.66,14.70,6.0,8.9,-33.6
145054,1198,1198,1198,1198,0.48,642,11.97,0.79,3.83,91.71,2.80,0.13,13.37,4.0,4.3,-30.5
145054,1198,1198,1198,1198,0.47,641,11.97,0.50,4.42,90.11,2.80,2.46,5.75,3.1,7.2,-29.7
145054,1198,1198,1198,1198,0.45,639,11.96,0.54,5.29,88.58,-9.55,0.30,14.17,4.9,3.7,-29.8
145054,1198,1198,1198,1198,0.49,643,11.97,0.80,5.52,87.16,-5.55,-3.31,9.87,4.3,3.4,-27.7
145054,1198,1198,1198,1198,0.49,643,11.96,0.97,5.95,85.82,7.57,1.41,6.85,4.9,5.9,-27.2
145054,1198,1198,1198,1198,0.49,643,11.97,0.98,6.49,84.56,3.66,0.05,6.12,3.4,4.0,-25.6
145055,1198,1198,1198,1198,0.51,645,11.95,1.10,6.01,83.36,-11.18,-0.41,10.22,2.7,-1.6,-25.5
145055,1198,1198,1198,1198,0.47,641,11.95,1.27,5.89,82.23,10.10,-4.45,2.99,3.9,-0.4,-22.6
145055,1198,1198,1198,1198,0.50,644,11.97,1.32,5.48,81.19,-10.86,-3.27,16.19,1.9,0.6,-18.7
145055,1198,1198,1198,1198,0.51,645,11.96,1.39,5.56,80.30,-5.88,1.37,13.77,1.2,-3.5,-15.7
145055,1198,1198,1198,1198,0.46,640,11.97,1.20,5.37,79.53,-0.34,1.49,8.51,5.1,-1.0,-15.0
145055,1198,1198,1198,1198,0.52,646,11.95,1.25,5.04,78.94,3.22,-0.22,8.00,3.0,-6.3,-8.1
145055,1198,1198,1198,1198,0.47,641,11.96,1.74,3.98,78.51,-4.24,1.45,16.12,6.0,-0.6,-10.0
145055,1198,1198,1198,1198,0.55,650,11.97,1.75,3.91,77.94,-1.53,-0.61,7.68,5.9,-2.8,-10.6
145055,1198,1198,1198,1198,0.43,637,11.97,1.47,4.51,77.37,4.41,-1.41,6.41,6.8,-2.0,-11.8
145055,1198,1198,1198,1198,0.47,641,11.97,1.88,4.07,76.80,4.49,2.58,2.62,6.7,-1.2,-12.4
145055,1198,1198,1198,1198,0.48,642,11.97,2.22,3.43,76.23,-1.61,-2.56,17.79,6.0,0.4,-8.6
145055,1198,1198,1198,1198,0.52,647,11.97,2.58,3.28,75.76,-4.59,2.66,-3.49,7.8,-0.4,-9.8
145055,1198,1198,1198,1198,0.48,642,11.96,2.99,3.52,75.21,-5.69,1.07,11.84,6.5,2.6,-11.3
145055,1198,1198,1198,1198,0.53,648,11.96,3.17,4.01,74.67,7.59,-3.87,13.09,4.8,1.5,-8.7
145055,1198,1198,1198,1198,0.48,642,11.98,3.28,4.49,74.21,5.33,-1.63,12.19,4.3,4.9,-8.4
145055,1198,1198,1198,1198,0.52,646,11.94,3.36,4.52,73.81,12.67,0.40,1.74,3.5,5.4,-8.5
145055,1198,1198,1198,1198,0.52,647,11.95,3.20,4.29,73.32,-12.23,1.82,7.41,6.2,1.7,-10.8
145055,1198,1198,1198,1198,0.51,645,11.95,3.35,4.21,72.81,4.34,7.10,9.53,3.4,2.7,-10.7
145055,1198,1198,1198,1198,0.52,646,11.97,3.84,3.85,72.37,-2.43,-2.54,8.05,4.2,0.7,-11.0
145055,1198,1198,1198,1198,0.52,646,11.96,3.78,4.57,71.90,-0.56,-3.09,9.19,2.6,5.2,-9.8
145056,1198,1198,1198,1198,0.48,642,11.96,3.81,4.30,71.40,6.14,1.91,0.97,2.0,-0.4,-11.1
145056,1198,1198,1198,1198,0.52,646,11.97,3.56,4.54,70.78,-2.39,5.96,6.34,1.3,3.6,-13.5
145056,1198,1198,1198,1198,0.50,644,11.97,3.73,4.40,70.10,-3.88,-2.55,15.51,1.5,2.4,-13.4
145056,1198,1198,1198,1198,0.52,647,11.96,3.51,5.27,69.37,14.49,1.16,4.12,0.4,3.7,-15.4
145056,1198,1198,1198,1198,0.48,642,11.96,3.34,5.08,68.58,8.24,1.94,10.70,-0.1,7.5,-14.3
145056,1198,1198,1198,1198,0.43,637,11.96,3.54,4.67,67.82,-7.52,1.94,12.55,-0.7,0.5,-16.7
145056,1198,1198,1198,1198,0.49,643,11.96,3.36,4.14,66.99,2.22,-5.25,8.41,-0.1,1.0,-18.2
145056,1198,1198,1198,1198,0.47,641,11.96,2.97,4.36,66.06,4.73,6.98,4.67,0.7,-2.8,-19.1
145056,1198,1198,1198,1198,0.51,645,11.95,2.84,3.70,65.04,-2.29,1.48,4.47,-3.5,-0.6,-21.4
145056,1198,1198,1198,1198,0.48,642,11.95,2.70,3.80,64.05,1.33,-1.22,10.84,-2.6,-0.2,-20.8
145056,1198,1198,1198,1198,0.53,648,11.97,2.55,3.87,62.98,8.13,1.00,5.19,-3.6,-3.9,-21.4
145056,1198,1198,1198,1198,0.47,641,11.96,2.13,3.98,61.90,-9.35,-3.40,16.37,-3.1,1.2,-20.5
145056,1198,1198,1198,1198,0.54,649,11.96,2.04,3.62,60.89,4.44,-1.59,11.29,-1.8,1.0,-19.9
145056,1198,1198,1198,1198,0.49,643,11.94,2.06,3.38,59.78,-10.25,-0.08,10.84,0.0,0.1,-22.2
145056,1198,1198,1198,1198,0.52,647,11.97,1.94,3.47,58.76,-6.34,-0.23,13.61,-1.1,0.5,-18.7
145056,1198,1198,1198,1198,0.49,643,11.95,1.65,3.30,57.84,2.36,-0.12,10.22,0.7,0.0,-16.8
145056,1198,1198,1198,1198,0.52,646,11.95,1.56,3.50,56.94,-6.11,-2.85,16.21,-0.9,-4.2,-19.0
145056,1198,1198,1198,1198,0.52,647,11.95,1.46,3.83,56.03,3.77,-2.69,2.17,1.9,-3.4,-18.4
145056,1198,1198,1198,1198,0.48,642,11.97,1.50,3.63,55.07,-3.93,5.54,4.63,0.4,-3.6,-18.7
145056,1198,1198,1198,1198,0.52,646,11.96,1.52,3.78,54.08,11.15,-2.77,7.60,1.2,-2.5,-19.3
145057,1198,1198,1198,1198,0.53,648,11.94,1.12,3.88,53.03,-5.39,-1.29,13.30,1.6,-1.3,-21.4
145057,1198,1198,1198,1198,0.50,644,11.95,1.39,3.12,52.02,-4.71,-2.14,11.58,5.1,1.1,-19.8
145057,1198,1198,1198,1198,0.52,646,11.97,1.54,3.15,51.02,0.04,-3.27,8.60,5.3,-0.2,-18.8
145057,1198,1198,1198,1198,0.47,641,11.96,1.89,3.07,50.18,7.57,-1.85,6.35,3.8,1.0,-14.7
145057,1198,1198,1198,1198,0.46,640,11.96,2.07,2.27,49.36,-11.80,-1.86,14.52,4.0,-1.0,-18.5
145057,1198,1198,1198,1198,0.51,645,11.94,2.17,1.95,48.48,-4.41,-3.12,19.60,4.6,-5.8,-18.1
145057,1198,1198,1198,1198,0.46,640,11.96,2.36,2.28,47.57,14.93,-1.56,1.70,3.9,-1.5,-18.9
145057,1198,1198,1198,1198,0.45,639,11.97,2.49,2.33,46.68,-8.84,-0.08,16.93,4.4,-2.1,-16.5
145057,1198,1198,1198,1198,0.46,640,11.96,2.75,2.58,45.92,-5.00,3.10,6.39,1.0,-5.1,-14.0
145057,1198,1198,1198,1198,0.45,639,11.96,3.05,2.65,45.20,13.75,3.80,5.57,1.6,-2.5,-13.7
145057,1198,1198,1198,1198,0.47,641,11.97,2.79,3.32,44.43,1.41,-1.22,5.68,1.3,2.0,-14.9
145057,1198,1198,1198,1198,0.49,643,11.97,2.70,3.18,43.65,-0.05,0.67,10.13,0.2,-2.2,-14.6
145057,1198,1198,1198,1198,0.47,641,11.97,2.69,3.13,42.92,-10.40,-0.98,15.10,0.6,3.1,-12.9
145057,1198,1198,1198,1198,0.48,642,11.95,2.60,2.97,42.32,-9.68,1.94,11.03,1.3,-2.4,-12.5
145057,1198,1198,1198,1198,0.49,643,11.96,2.56,3.14,41.67,11.94,-0.64,1.53,-0.1,2.3,-16.3
145057,1198,1198,1198,1198,0.49,643,11.96,2.53,3.01,40.97,4.04,2.44,6.11,0.1,-1.9,-14.3
145057,1198,1198,1198,1198,0.51,645,11.97,2.34,3.17,40.38,4.20,-0.83,0.49,2.0,-0.1,-14.0
145057,1198,1198,1198,1198,0.49,643,11.95,2.29,3.28,39.76,-0.79,0.97,8.02,1.6,4.5,-10.4
145057,1198,1198,1198,1198,0.46,640,11.96,2.42,3.36,39.25,-2.30,-3.64,12.00,3.3,-1.2,-10.7
145057,1198,1198,1198,1198,0.45,639,11.96,2.40,3.66,38.69,-1.69,2.71,10.57,1.0,3.7,-9.5
145058,1198,1198,1198,1198,0.47,641,11.96,2.66,4.11,38.29,-1.37,0.75,8.68,1.2,2.6,-7.0
145058,1198,1198,1198,1198,0.46,640,11.96,2.48,4.32,37.93,-4.66,-1.07,1.37,2.2,5.8,-7.6
145058,1198,1198,1198,1198,0.46,640,11.95,2.63,4.61,37.56,-4.51,0.00,12.87,2.3,1.5,-6.3
145058,1198,1198,1198,1198,0.41,635,11.96,2.79,4.59,37.29,-3.74,-1.22,13.84,3.3,0.9,-6.5
145058,1198,1198,1198,1198,0.42,636,11.95,2.82,4.63,37.03,-3.42,-0.88,13.19,2.1,2.5,-5.4
145058,1198,1198,1198,1198,0.48,642,11.97,2.91,4.64,36.81,-0.98,-0.74,14.25,2.6,2.1,-4.4
145058,1198,1198,1198,1198,0.41,635,11.95,3.01,4.97,36.63,-11.59,1.36,11.19,2.3,2.6,-5.4
145058,1198,1198,1198,1198,0.39,633,11.96,2.85,5.06,36.50,4.63,-1.66,0.22,1.6,-0.7,-1.3
145058,1198,1198,1198,1198,0.42,636,11.95,3.36,5.12,36.47,-8.05,-0.02,13.51,1.5,-0.5,-1.8
145058,1198,1198,1198,1198,0.43,637,11.96,3.19,5.35,36.35,-5.97,-4.28,11.25,2.7,1.5,-0.7
145058,1198,1198,1198,1198,0.45,639,11.96,3.39,5.15,36.28,1.26,4.83,4.81,1.7,-1.6,-1.4
145058,1198,1198,1198,1198,0.45,639,11.96,3.79,4.55,36.30,1.79,-1.57,9.76,1.8,-4.3,1.6
145058,1198,1198,1198,1198,0.38,632,11.96,4.04,3.59,36.44,8.58,-1.01,-1.56,2.2,-5.4,2.4
145058,1198,1198,1198,1198,0.39,633,11.96,4.32,3.07,36.54,-1.87,-0.52,10.88,2.5,-2.4,-1.0
145058,1198,1198,1198,1198,0.39,633,11.97,4.54,2.66,36.54,-8.21,3.38,11.20,1.8,-1.8,0.9
145058,1198,1198,1198,1198,0.40,634,11.94,4.74,2.26,36.72,2.20,0.58,4.02,3.5,-1.5,3.4
145058,1198,1198,1198,1198,0.37,631,11.96,5.02,2.47,36.85,4.03,1.25,8.45,3.3,-4.1,1.8
145058,1198,1198,1198,1198,0.37,631,11.96,5.36,1.62,36.89,8.18,0.32,10.25,0.7,0.6,1.3
145058,1198,1198,1198,1198,0.41,635,11.94,5.67,1.30,36.87,-0.26,2.83,9.54,-0.7,3.2,-1.4
145058,1198,1198,1198,1198,0.40,634,11.95,5.37,1.85,36.70,-2.96,-1.79,3.14,-2.7,4.8,-4.0
145059,1198,1198,1198,1198,0.37,631,11.97,5.30,1.60,36.43,4.48,3.41,7.05,0.3,2.8,-4.8
145059,1198,1198,1198,1198,0.35,628,11.95,5.39,1.85,36.04,-10.13,-0.60,8.73,-1.3,-1.3,-8.6
145059,1198,1198,1198,1198,0.35,629,11.95,5.23,2.58,35.67,-8.73,3.49,1.17,1.0,3.4,-7.0
145059,1198,1198,1198,1198,0.37,631,11.94,5.17,2.45,35.27,5.22,0.61,7.91,1.4,4.5,-11.0
145059,1198,1198,1198,1198,0.37,631,11.96,5.19,2.86,34.73,-8.28,-1.29,11.86,0.9,-0.7,-12.2
145059,1198,1198,1198,1198,0.35,628,11.95,4.91,2.93,34.08,-2.64,1.75,12.13,-3.5,2.4,-14.8
145059,1198,1198,1198,1198,0.35,629,11.95,4.73,2.90,33.35,-3.39,-3.56,18.00,-1.0,1.7,-14.8
145059,1198,1198,1198,1198,0.34,627,11.96,4.56,3.03,32.50,10.21,-6.06,4.02,-0.7,-0.2,-18.9
145059,1198,1198,1198,1198,0.32,625,11.95,3.93,2.87,31.60,-2.15,-0.72,9.49,-2.9,3.7,-16.7
145059,1198,1198,1198,1198,0.30,623,11.95,3.81,2.83,30.66,5.40,0.12,7.35,-1.6,-1.8,-19.8
145059,1198,1198,1198,1198,0.34,627,11.94,4.01,2.08,29.60,8.08,0.67,5.10,1.6,-1.5,-22.4
145059,1198,1198,1198,1198,0.30,623,11.95,4.15,1.75,28.37,-10.07,1.31,9.59,1.3,-6.6,-25.4
145059,1198,1198,1198,1198,0.32,625,11.94,4.16,1.36,27.15,3.74,5.09,5.88,-1.5,-0.3,-24.5
145059,1198,1198,1198,1198,0.32,625,11.93,4.09,1.08,25.92,0.04,4.30,10.29,0.8,-9.5,-23.9
145059,1198,1198,1198,1198,0.34,627,11.95,4.18,1.05,24.64,5.85,0.81,8.87,2.9,-8.0,-28.0
145059,1198,1198,1198,1198,0.30,623,11.96,4.36,1.06,23.26,0.97,-0.95,8.94,3.0,-7.8,-28.0
145059,1198,1198,1198,1198,0.27,620,11.93,4.57,0.57,21.75,-10.13,-0.41,7.37,1.2,-8.3,-29.6
145059,1198,1198,1198,1198,0.28,621,11.94,4.77,0.81,20.26,-0.82,-1.52,12.12,3.1,-2.3,-29.4
145059,1198,1198,1198,1198,0.27,620,11.95,4.68,0.75,18.68,4.30,-1.22,5.64,3.1,0.0,-30.9
145059,1198,1198,1198,1198,0.22,615,11.95,5.02,0.54,17.12,-5.17,-1.76,4.15,1.7,3.4,-29.7
145100,1198,1198,1198,1198,0.28,621,11.95,5.45,0.68,15.52,-2.15,-6.36,14.86,3.5,3.2,-33.8
145100,1198,1198,1198,1198,0.26,619,11.95,5.50,0.73,13.81,5.95,0.89,10.33,5.4,0.1,-35.3
145100,1198,1198,1198,1198,0.24,617,11.94,5.59,1.38,12.10,5.12,1.75,3.36,6.9,1.2,-33.5
145100,1198,1198,1198,1198,0.28,621,11.95,5.87,1.09,10.38,-3.53,-0.18,11.65,9.9,8.8,-36.3
145100,1198,1198,1198,1198,0.22,615,11.96,6.19,1.78,8.63,-9.10,0.87,3.12,11.4,10.1,-36.1
145100,1198,1198,1198,1198,0.23,616,11.95,6.25,2.24,6.96,-1.96,3.66,8.98,11.5,8.0,-32.7
145100,1198,1198,1198,1198,0.24,617,11.95,6.78,2.54,5.31,-9.28,-2.74,9.02,11.3,6.0,-34.8
145100,1198,1198,1198,1198,0.25,618,11.94,6.95,3.35,3.54,0.05,-0.12,10.29,10.9,10.6,-35.9
